datetime,abs_datetime,t_ms,vP0,vP1,vP2,vF,rssi
2026-03-27 18:03:45.062,2026-03-27 18:04:05.743,249063,0.0069,0.4870,0.0069,0.1313,-6
2026-03-27 18:03:45.995,2026-03-27 18:04:06.679,249999,0.0051,0.4882,0.0058,0.1180,-5
2026-03-27 18:03:46.462,2026-03-27 18:04:07.804,251124,0.0055,0.4561,0.0051,0.1471,-10
2026-03-27 18:03:46.955,2026-03-27 18:04:08.945,252265,0.0058,0.4333,0.0062,0.1136,-6
2026-03-27 18:03:48.013,2026-03-27 18:04:10.135,253455,0.0064,0.4512,0.0068,0.1228,-18
2026-03-27 18:03:48.386,2026-03-27 18:04:11.334,254654,0.0068,0.4776,0.0058,0.1085,-16
2026-03-27 18:03:49.428,2026-03-27 18:04:12.303,255623,0.0060,0.4812,0.0059,0.1258,-7
2026-03-27 18:03:51.339,2026-03-27 18:04:13.202,256522,0.0062,0.4973,0.0057,0.1131,-9
2026-03-27 18:03:52.581,2026-03-27 18:04:14.289,257609,0.0046,0.4686,0.0057,0.1417,-18
2026-03-27 18:03:53.450,2026-03-27 18:04:15.305,258625,0.0053,0.4013,0.0068,0.1035,-8
2026-03-27 18:03:54.301,2026-03-27 18:04:16.376,259696,0.0050,0.4526,0.0042,0.1070,-15
2026-03-27 18:03:56.660,2026-03-27 18:04:17.392,260712,0.0051,0.4048,0.0041,0.1211,-10
2026-03-27 18:03:57.030,2026-03-27 18:04:18.202,261522,0.0042,0.4748,0.0040,0.1226,-11
2026-03-27 18:03:58.880,2026-03-27 18:04:19.385,262705,0.0048,0.4572,0.0051,0.1388,-20
2026-03-27 18:04:00.488,2026-03-27 18:04:20.359,263679,0.0058,0.4200,0.0049,0.1091,-15
2026-03-27 18:04:01.496,2026-03-27 18:04:21.186,264506,0.0064,0.4758,0.0057,0.1092,-13
2026-03-27 18:04:01.871,2026-03-27 18:04:22.073,265393,0.0046,0.4464,0.0053,0.1327,-17
2026-03-27 18:04:02.615,2026-03-27 18:04:23.249,266569,0.0065,0.4270,0.0057,0.1462,-10
2026-03-27 18:04:03.672,2026-03-27 18:04:24.332,267652,0.0062,0.4745,0.0058,0.1106,-15
2026-03-27 18:04:04.451,2026-03-27 18:04:25.486,268806,0.0064,0.4086,0.0041,0.1182,-12
2026-03-27 18:04:04.809,2026-03-27 18:04:26.647,269967,0.0067,0.4681,0.0040,0.1395,-13
2026-03-27 18:04:06.174,2026-03-27 18:04:27.530,270850,0.0057,0.4636,0.0069,0.1400,-5
2026-03-27 18:04:07.111,2026-03-27 18:04:28.347,271667,0.0066,0.4375,0.0048,0.1353,-13
2026-03-27 18:04:09.035,2026-03-27 18:04:29.539,272859,0.0046,0.4007,0.0056,0.1271,-13
2026-03-27 18:04:09.773,2026-03-27 18:04:30.510,273830,0.0064,0.4649,0.0063,0.1126,-10
2026-03-27 18:04:10.144,2026-03-27 18:04:31.597,274917,0.0055,0.4813,0.0057,0.1492,-10
2026-03-27 18:04:11.167,2026-03-27 18:04:32.611,275931,0.0047,0.4833,0.0067,0.1378,-11
2026-03-27 18:04:11.540,2026-03-27 18:04:33.714,277034,0.0046,0.4410,0.0063,0.1123,-12
2026-03-27 18:04:11.851,2026-03-27 18:04:34.776,278096,0.0056,0.4882,0.0042,0.1015,-5
2026-03-27 18:04:13.467,2026-03-27 18:04:35.604,278924,0.0042,0.4896,0.0068,0.1430,-11
2026-03-27 18:04:14.696,2026-03-27 18:04:36.458,279778,0.0061,0.4879,0.0063,0.1437,-14
2026-03-27 18:04:15.259,2026-03-27 18:04:37.561,280881,0.0064,0.4080,0.0056,0.1000,-11
2026-03-27 18:04:15.755,2026-03-27 18:04:38.595,281915,0.0069,0.4245,0.0057,0.1413,-16
2026-03-27 18:04:16.562,2026-03-27 18:04:39.645,282965,0.0059,0.4330,0.0043,0.1288,-9
2026-03-27 18:04:17.854,2026-03-27 18:04:40.532,283852,0.0062,0.4875,0.0063,0.1204,-10
2026-03-27 18:04:18.786,2026-03-27 18:04:41.684,285004,0.0057,0.4388,0.0047,0.1232,-13
2026-03-27 18:04:19.766,2026-03-27 18:04:42.713,286033,0.0053,0.4781,0.0061,0.1387,-9
2026-03-27 18:04:20.677,2026-03-27 18:04:43.779,287099,0.0041,0.4087,0.0059,0.1030,-10
2026-03-27 18:04:21.187,2026-03-27 18:04:44.684,288004,0.0064,0.4690,0.0065,0.1097,-14
2026-03-27 18:04:21.682,2026-03-27 18:04:45.747,289067,0.0057,0.4620,0.0066,0.1099,-18
2026-03-27 18:04:22.443,2026-03-27 18:04:46.798,290118,0.0049,0.4634,0.0050,0.1206,-9
2026-03-27 18:04:23.356,2026-03-27 18:04:47.922,291242,0.0054,0.4014,0.0043,0.1417,-7
2026-03-27 18:04:23.854,2026-03-27 18:04:48.854,292174,0.0060,0.4826,0.0058,0.1370,-19
2026-03-27 18:04:24.291,2026-03-27 18:04:49.936,293256,0.0056,0.4995,0.0052,0.1102,-13
2026-03-27 18:04:25.353,2026-03-27 18:04:51.006,294326,0.0064,0.4740,0.0068,0.1044,-9
2026-03-27 18:04:26.778,2026-03-27 18:04:51.944,295264,0.0069,0.4597,0.0051,0.1279,-17
2026-03-27 18:04:27.151,2026-03-27 18:04:52.940,296260,0.0067,0.4142,0.0044,0.1189,-9
2026-03-27 18:04:27.694,2026-03-27 18:04:54.075,297395,0.0053,0.4734,0.0049,0.1210,-18
2026-03-27 18:04:29.379,2026-03-27 18:04:55.062,298382,0.0054,0.4353,0.0059,0.1422,-18
2026-03-27 18:04:31.690,2026-03-27 18:04:56.015,299335,0.0066,0.4088,0.0046,0.1161,-11
2026-03-27 18:04:32.466,2026-03-27 18:04:57.070,300390,0.0053,0.4400,0.0064,0.1467,-17
2026-03-27 18:04:33.854,2026-03-27 18:04:57.914,301234,0.0058,0.4867,0.0069,0.1086,-19
2026-03-27 18:04:34.426,2026-03-27 18:04:58.978,302298,0.0043,0.4823,0.0055,0.1188,-13
2026-03-27 18:04:35.565,2026-03-27 18:05:00.116,303436,0.0069,0.4086,0.0046,0.1303,-6
2026-03-27 18:04:36.152,2026-03-27 18:05:01.196,304516,0.0043,0.4693,0.0052,0.1051,-5
2026-03-27 18:04:37.025,2026-03-27 18:05:02.292,305612,0.0059,0.4110,0.0051,0.1182,-8
2026-03-27 18:04:37.333,2026-03-27 18:05:03.101,306421,0.0052,0.4899,0.0063,0.1218,-18
2026-03-27 18:04:38.787,2026-03-27 18:05:04.006,307326,0.0053,0.4580,0.0057,0.1382,-5
2026-03-27 18:04:39.282,2026-03-27 18:05:04.818,308138,0.0067,0.4802,0.0061,0.1225,-8
2026-03-27 18:04:40.186,2026-03-27 18:05:05.654,308974,0.0061,0.4983,0.0046,0.1121,-16
2026-03-27 18:04:40.729,2026-03-27 18:05:06.730,310050,0.0046,0.4595,0.0045,0.1429,-10
2026-03-27 18:04:41.302,2026-03-27 18:05:07.546,310866,0.0048,0.4730,0.0061,0.1370,-11
2026-03-27 18:04:41.737,2026-03-27 18:05:08.735,312055,0.0048,0.4142,0.0043,0.1449,-18
2026-03-27 18:04:42.170,2026-03-27 18:05:09.611,312931,0.0068,0.4083,0.0045,0.1302,-9
2026-03-27 18:04:42.553,2026-03-27 18:05:10.585,313905,0.0057,0.4846,0.0052,0.1352,-6
2026-03-27 18:04:44.941,2026-03-27 18:05:11.497,314817,0.0063,0.4647,0.0059,0.1139,-19
2026-03-27 18:04:45.839,2026-03-27 18:05:12.611,315931,0.0052,0.4942,0.0065,0.1425,-5
2026-03-27 18:04:47.948,2026-03-27 18:05:13.796,317116,0.0060,0.4665,0.0046,0.1039,-20
2026-03-27 18:04:48.322,2026-03-27 18:05:14.952,318272,0.0048,0.4437,0.0045,0.1357,-9
2026-03-27 18:04:48.755,2026-03-27 18:05:16.101,319421,0.0056,0.4321,0.0057,0.1147,-16
2026-03-27 18:04:49.685,2026-03-27 18:05:17.066,320386,0.0063,0.4793,0.0065,0.1214,-5
2026-03-27 18:04:50.428,2026-03-27 18:05:18.214,321534,0.0053,0.4115,0.0047,0.1048,-10
2026-03-27 18:04:51.548,2026-03-27 18:05:19.020,322340,0.0051,0.4479,0.0067,0.1184,-16
2026-03-27 18:04:52.604,2026-03-27 18:05:20.111,323431,0.0055,0.4363,0.0069,0.1114,-7
2026-03-27 18:04:52.915,2026-03-27 18:05:21.121,324441,0.0063,0.4997,0.0044,0.1457,-15
2026-03-27 18:04:53.786,2026-03-27 18:05:22.253,325573,0.0069,0.4945,0.0062,0.1135,-8
2026-03-27 18:04:54.649,2026-03-27 18:05:23.346,326666,0.0066,0.4980,0.0050,0.1207,-13
2026-03-27 18:04:56.143,2026-03-27 18:05:24.392,327712,0.0049,0.4148,0.0050,0.1278,-19
2026-03-27 18:04:57.193,2026-03-27 18:05:25.445,328765,0.0062,0.4120,0.0047,0.1285,-12
2026-03-27 18:04:57.876,2026-03-27 18:05:26.625,329945,0.0061,0.4656,0.0051,0.1092,-18
2026-03-27 18:05:01.193,2026-03-27 18:05:27.501,330821,0.0055,0.4239,0.0068,0.1005,-20
2026-03-27 18:05:02.229,2026-03-27 18:05:28.314,331634,0.0054,0.4314,0.0043,0.1205,-19
2026-03-27 18:05:03.496,2026-03-27 18:05:29.443,332763,0.0065,0.4250,0.0050,0.1212,-17
2026-03-27 18:05:03.988,2026-03-27 18:05:30.598,333918,0.0041,0.4571,0.0046,0.1034,-9
2026-03-27 18:05:05.353,2026-03-27 18:05:31.619,334939,0.0063,0.4550,0.0058,0.1205,-5
2026-03-27 18:05:06.143,2026-03-27 18:05:32.600,335920,0.0063,0.4710,0.0048,0.1281,-8
2026-03-27 18:05:07.137,2026-03-27 18:05:33.421,336741,0.0058,0.4373,0.0043,0.1001,-7
2026-03-27 18:05:07.821,2026-03-27 18:05:34.444,337764,0.0070,0.4906,0.0045,0.1250,-11
2026-03-27 18:05:08.751,2026-03-27 18:05:35.306,338626,0.0047,0.4437,0.0049,0.1348,-15
2026-03-27 18:05:09.686,2026-03-27 18:05:36.226,339546,0.0049,0.4757,0.0046,0.1039,-13
2026-03-27 18:05:10.123,2026-03-27 18:05:37.332,340652,0.0057,0.4877,0.0041,0.1014,-5
2026-03-27 18:05:11.483,2026-03-27 18:05:38.530,341850,0.0041,0.4422,0.0069,0.1052,-20
2026-03-27 18:05:12.112,2026-03-27 18:05:39.375,342695,0.0052,0.4882,0.0065,0.1348,-20
2026-03-27 18:05:13.601,2026-03-27 18:05:40.452,343772,0.0043,0.4416,0.0044,0.1462,-9
2026-03-27 18:05:15.330,2026-03-27 18:05:41.340,344660,0.0053,0.4703,0.0051,0.1099,-20
2026-03-27 18:05:16.493,2026-03-27 18:05:42.511,345831,0.0067,0.4056,0.0061,0.1254,-19
2026-03-27 18:05:17.995,2026-03-27 18:05:43.350,346670,0.0047,0.4102,0.0060,0.1078,-8
2026-03-27 18:05:18.488,2026-03-27 18:05:44.319,347639,0.0051,0.4494,0.0068,0.1287,-16
2026-03-27 18:05:20.154,2026-03-27 18:05:45.120,348440,0.0044,0.4293,0.0067,0.1244,-15
2026-03-27 18:05:21.048,2026-03-27 18:05:46.241,349561,0.0070,0.4920,0.0047,0.1446,-12
2026-03-27 18:05:22.143,2026-03-27 18:05:47.345,350665,0.0069,0.4424,0.0070,0.1285,-16
2026-03-27 18:05:23.749,2026-03-27 18:05:48.347,351667,0.0040,0.4863,0.0055,0.1057,-18
2026-03-27 18:05:24.337,2026-03-27 18:05:49.494,352814,0.0060,0.4186,0.0050,0.1249,-15
2026-03-27 18:05:25.626,2026-03-27 18:05:50.481,353801,0.0056,0.4683,0.0059,0.1127,-14
2026-03-27 18:05:26.621,2026-03-27 18:05:51.546,354866,0.0053,0.4652,0.0044,0.1083,-7
2026-03-27 18:05:27.218,2026-03-27 18:05:52.568,355888,0.0042,0.4769,0.0049,0.1149,-10
2026-03-27 18:05:27.624,2026-03-27 18:05:53.653,356973,0.0042,0.4109,0.0056,0.1064,-10
2026-03-27 18:05:28.687,2026-03-27 18:05:54.817,358137,0.0051,0.4689,0.0056,0.1190,-16
2026-03-27 18:05:30.171,2026-03-27 18:05:55.909,359229,0.0051,0.4486,0.0048,0.1020,-14
2026-03-27 18:05:30.732,2026-03-27 18:05:56.890,360210,0.0056,0.4144,0.0046,0.1421,-17
2026-03-27 18:05:32.882,2026-03-27 18:05:57.952,361272,0.0043,0.4209,0.0060,0.1160,-14
2026-03-27 18:05:33.220,2026-03-27 18:05:58.758,362078,0.0062,0.4174,0.0061,0.1421,-17
2026-03-27 18:05:34.145,2026-03-27 18:05:59.859,363179,0.0060,0.4963,0.0067,0.1289,-5
2026-03-27 18:05:34.707,2026-03-27 18:06:00.671,363991,0.0046,0.4655,0.0043,0.1367,-7
2026-03-27 18:05:35.085,2026-03-27 18:06:01.783,365103,0.0043,0.4365,0.0068,0.1324,-7
2026-03-27 18:05:35.475,2026-03-27 18:06:02.894,366214,0.0067,0.4108,0.0056,0.1192,-6
