datetime,abs_datetime,t_ms,vP0,vP1,vP2,vF,rssi
2026-03-28 05:48:38.287,2026-03-28 05:40:13.654,10023,0.0052,0.4672,0.0051,0.1179,-37
2026-03-28 05:48:38.846,2026-03-28 05:40:14.192,10561,0.0052,0.4665,0.0052,0.1181,-38
2026-03-28 05:48:39.406,2026-03-28 05:40:14.836,11205,0.0052,0.4669,0.0052,0.1181,-36
2026-03-28 05:48:40.015,2026-03-28 05:40:15.374,11743,0.0052,0.4671,0.0051,0.1181,-35
2026-03-28 05:48:40.576,2026-03-28 05:40:15.912,12281,0.0052,0.4699,0.0051,0.1181,-35
2026-03-28 05:48:41.134,2026-03-28 05:40:16.448,12817,0.0052,0.4701,0.0052,0.1181,-35
2026-03-28 05:48:41.691,2026-03-28 05:40:17.090,13459,0.0052,0.4693,0.0052,0.1181,-36
2026-03-28 05:48:42.251,2026-03-28 05:40:17.629,13998,0.0052,0.4684,0.0052,0.1179,-36
2026-03-28 05:48:42.812,2026-03-28 05:40:18.163,14532,0.0052,0.4691,0.0052,0.1181,-36
2026-03-28 05:48:43.378,2026-03-28 05:40:18.809,15178,0.0052,0.4714,0.0051,0.1179,-35
2026-03-28 05:48:43.936,2026-03-28 05:40:19.344,15713,0.0052,0.4693,0.0051,0.1179,-36
2026-03-28 05:48:44.560,2026-03-28 05:40:19.879,16248,0.0051,0.4697,0.0051,0.1179,-35
2026-03-28 05:48:45.119,2026-03-28 05:40:20.417,16786,0.0052,0.4703,0.0052,0.1183,-37
2026-03-28 05:48:45.680,2026-03-28 05:40:21.061,17430,0.0052,0.4710,0.0051,0.1183,-34
2026-03-28 05:48:46.238,2026-03-28 05:40:21.599,17968,0.0051,0.4719,0.0052,0.1181,-35
2026-03-28 05:48:46.798,2026-03-28 05:40:22.145,18514,0.0052,0.4723,0.0051,0.1179,-35
2026-03-28 05:48:47.360,2026-03-28 05:40:22.682,19051,0.0051,0.4714,0.0051,0.1176,-35
2026-03-28 05:48:47.916,2026-03-28 05:40:23.326,19695,0.0052,0.4733,0.0051,0.1181,-34
2026-03-28 05:48:48.541,2026-03-28 05:40:23.864,20233,0.0052,0.4717,0.0052,0.1179,-36
2026-03-28 05:48:49.100,2026-03-28 05:40:24.399,20768,0.0052,0.4727,0.0051,0.1179,-36
2026-03-28 05:48:49.659,2026-03-28 05:40:24.934,21303,0.0052,0.4738,0.0051,0.1181,-36
2026-03-28 05:48:50.215,2026-03-28 05:40:25.539,21908,0.0052,0.4716,0.0051,0.1178,-37
2026-03-28 05:48:50.772,2026-03-28 05:40:26.181,22550,0.0051,0.4740,0.0051,0.1178,-36
2026-03-28 05:48:51.332,2026-03-28 05:40:26.720,23089,0.0052,0.4734,0.0052,0.1179,-37
2026-03-28 05:48:51.893,2026-03-28 05:40:27.254,23623,0.0051,0.4723,0.0051,0.1179,-32
2026-03-28 05:48:52.457,2026-03-28 05:40:27.896,24265,0.0052,0.4731,0.0051,0.1179,-31
2026-03-28 05:48:53.077,2026-03-28 05:40:28.435,24804,0.0052,0.4716,0.0051,0.1179,-35
2026-03-28 05:48:53.636,2026-03-28 05:40:28.970,25339,0.0051,0.4731,0.0052,0.1179,-41
2026-03-28 05:48:54.197,2026-03-28 05:40:29.505,25874,0.0051,0.4746,0.0052,0.1179,-44
2026-03-28 05:48:54.744,2026-03-28 05:40:30.150,26519,0.0052,0.4762,0.0052,0.1179,-43
2026-03-28 05:48:55.303,2026-03-28 05:40:30.706,27075,0.0051,0.4753,0.0051,0.1179,-45
2026-03-28 05:48:55.862,2026-03-28 05:40:31.242,27611,0.0051,0.4759,0.0051,0.1179,-43
2026-03-28 05:48:56.484,2026-03-28 05:40:31.781,28150,0.0052,0.4770,0.0051,0.1181,-47
2026-03-28 05:48:57.045,2026-03-28 05:40:32.423,28792,0.0052,0.4751,0.0051,0.1181,-47
2026-03-28 05:48:57.604,2026-03-28 05:40:32.962,29331,0.0052,0.4751,0.0051,0.1179,-38
2026-03-28 05:48:58.168,2026-03-28 05:40:33.496,29865,0.0052,0.4761,0.0052,0.1179,-33
2026-03-28 05:48:58.728,2026-03-28 05:40:34.139,30508,0.0052,0.4762,0.0051,0.1181,-33
2026-03-28 05:48:59.288,2026-03-28 05:40:34.680,31049,0.0052,0.4755,0.0051,0.1179,-32
2026-03-28 05:48:59.846,2026-03-28 05:40:35.215,31584,0.0054,0.4764,0.0051,0.1179,-31
2026-03-28 05:49:00.466,2026-03-28 05:40:35.750,32119,0.0052,0.4770,0.0052,0.1179,-31
2026-03-28 05:49:01.027,2026-03-28 05:40:36.395,32764,0.0051,0.4774,0.0051,0.1179,-34
2026-03-28 05:49:01.713,2026-03-28 05:40:36.931,33300,0.0052,0.4768,0.0054,0.1181,-31
2026-03-28 05:49:02.152,2026-03-28 05:40:37.465,33834,0.0054,0.4781,0.0052,0.1179,-29
2026-03-28 05:49:02.713,2026-03-28 05:40:38.026,34395,0.0054,0.4776,0.0054,0.1183,-30
2026-03-28 05:49:03.271,2026-03-28 05:40:38.668,35037,0.0054,0.4774,0.0054,0.1179,-29
2026-03-28 05:49:03.831,2026-03-28 05:40:39.206,35575,0.0052,0.4768,0.0052,0.1183,-29
2026-03-28 05:49:04.393,2026-03-28 05:40:39.741,36110,0.0054,0.4770,0.0054,0.1183,-30
2026-03-28 05:49:04.998,2026-03-28 05:40:40.383,36752,0.0054,0.4774,0.0054,0.1179,-30
2026-03-28 05:49:05.562,2026-03-28 05:40:40.922,37291,0.0054,0.4772,0.0052,0.1181,-32
2026-03-28 05:49:06.108,2026-03-28 05:40:41.457,37826,0.0054,0.4789,0.0054,0.1183,-32
2026-03-28 05:49:06.668,2026-03-28 05:40:41.993,38362,0.0052,0.4789,0.0052,0.1179,-33
2026-03-28 05:49:07.229,2026-03-28 05:40:42.639,39008,0.0052,0.4757,0.0052,0.1181,-33
2026-03-28 05:49:07.789,2026-03-28 05:40:43.174,39543,0.0054,0.4776,0.0054,0.1179,-32
2026-03-28 05:49:08.400,2026-03-28 05:40:43.709,40078,0.0054,0.4783,0.0052,0.1179,-32
2026-03-28 05:49:08.958,2026-03-28 05:40:44.354,40723,0.0054,0.4766,0.0052,0.1181,-32
2026-03-28 05:49:09.514,2026-03-28 05:40:44.890,41259,0.0054,0.4779,0.0052,0.1181,-29
2026-03-28 05:49:10.078,2026-03-28 05:40:45.425,41794,0.0052,0.4800,0.0052,0.1181,-40
2026-03-28 05:49:10.634,2026-03-28 05:40:45.964,42333,0.0052,0.4774,0.0052,0.1181,-37
2026-03-28 05:49:11.316,2026-03-28 05:40:46.606,42975,0.0054,0.4776,0.0052,0.1181,-37
2026-03-28 05:49:11.814,2026-03-28 05:40:47.145,43514,0.0052,0.4783,0.0052,0.1179,-38
2026-03-28 05:49:12.377,2026-03-28 05:40:47.679,44048,0.0054,0.4785,0.0052,0.1181,-39
2026-03-28 05:49:12.938,2026-03-28 05:40:48.333,44702,0.0054,0.4785,0.0052,0.1179,-37
2026-03-28 05:49:13.500,2026-03-28 05:40:48.872,45241,0.0052,0.4779,0.0052,0.1179,-38
2026-03-28 05:49:14.057,2026-03-28 05:40:49.407,45776,0.0054,0.4785,0.0052,0.1181,-38
2026-03-28 05:49:14.604,2026-03-28 05:40:49.942,46311,0.0054,0.4772,0.0052,0.1179,-39
2026-03-28 05:49:15.221,2026-03-28 05:40:50.610,46979,0.0052,0.4779,0.0052,0.1179,-40
2026-03-28 05:49:15.780,2026-03-28 05:40:51.145,47514,0.0052,0.4787,0.0052,0.1179,-38
2026-03-28 05:49:16.343,2026-03-28 05:40:51.680,48049,0.0052,0.4776,0.0052,0.1179,-38
2026-03-28 05:49:16.902,2026-03-28 05:40:52.219,48588,0.0054,0.4785,0.0052,0.1181,-40
2026-03-28 05:49:17.462,2026-03-28 05:40:52.862,49231,0.0052,0.4793,0.0052,0.1179,-38
2026-03-28 05:49:18.021,2026-03-28 05:40:53.402,49771,0.0052,0.4809,0.0052,0.1181,-37
2026-03-28 05:49:18.627,2026-03-28 05:40:53.937,50306,0.0052,0.4794,0.0051,0.1181,-38
2026-03-28 05:49:19.185,2026-03-28 05:40:54.579,50948,0.0052,0.4793,0.0052,0.1179,-37
2026-03-28 05:49:19.744,2026-03-28 05:40:55.118,51487,0.0052,0.4796,0.0054,0.1181,-37
2026-03-28 05:49:20.305,2026-03-28 05:40:55.652,52021,0.0054,0.4781,0.0054,0.1179,-39
2026-03-28 05:49:20.865,2026-03-28 05:40:56.188,52557,0.0052,0.4793,0.0054,0.1181,-38
2026-03-28 05:49:21.423,2026-03-28 05:40:56.854,53223,0.0054,0.4789,0.0052,0.1179,-39
2026-03-28 05:49:21.985,2026-03-28 05:40:57.389,53758,0.0052,0.4811,0.0052,0.1179,-38
2026-03-28 05:49:22.594,2026-03-28 05:40:57.924,54293,0.0054,0.4778,0.0052,0.1179,-37
2026-03-28 05:49:23.156,2026-03-28 05:40:58.464,54833,0.0054,0.4787,0.0052,0.1179,-36
2026-03-28 05:49:23.716,2026-03-28 05:40:59.108,55477,0.0052,0.4783,0.0052,0.1179,-36
2026-03-28 05:49:24.275,2026-03-28 05:40:59.642,56011,0.0054,0.4768,0.0052,0.1178,-36
2026-03-28 05:49:24.879,2026-03-28 05:41:00.181,56550,0.0054,0.4809,0.0052,0.1178,-37
2026-03-28 05:49:25.438,2026-03-28 05:41:00.716,57085,0.0052,0.4806,0.0052,0.1179,-37
2026-03-28 05:49:26.016,2026-03-28 05:41:01.374,57743,0.0054,0.4785,0.0052,0.1181,-37
2026-03-28 05:49:26.575,2026-03-28 05:41:01.908,58277,0.0054,0.4806,0.0052,0.1181,-37
2026-03-28 05:49:27.153,2026-03-28 05:41:02.444,58813,0.0052,0.4793,0.0052,0.1179,-37
2026-03-28 05:49:27.723,2026-03-28 05:41:03.019,59388,0.0052,0.4783,0.0052,0.1179,-38
2026-03-28 05:49:28.235,2026-03-28 05:41:03.661,60030,0.0054,0.4815,0.0052,0.1179,-37
2026-03-28 05:49:28.811,2026-03-28 05:41:04.197,60566,0.0054,0.4796,0.0052,0.1179,-36
2026-03-28 05:49:29.390,2026-03-28 05:41:04.735,61104,0.0054,0.4811,0.0052,0.1179,-36
2026-03-28 05:49:29.962,2026-03-28 05:41:05.270,61639,0.0054,0.4794,0.0052,0.1179,-36
2026-03-28 05:49:30.524,2026-03-28 05:41:05.912,62281,0.0054,0.4794,0.0052,0.1179,-35
2026-03-28 05:49:31.098,2026-03-28 05:41:06.451,62820,0.0054,0.4789,0.0052,0.1179,-35
2026-03-28 05:49:31.661,2026-03-28 05:41:06.985,63354,0.0054,0.4796,0.0052,0.1179,-35
2026-03-28 05:49:32.234,2026-03-28 05:41:07.631,64000,0.0052,0.4804,0.0052,0.1179,-35
2026-03-28 05:49:32.811,2026-03-28 05:41:08.166,64535,0.0054,0.4806,0.0052,0.1127,-36
2026-03-28 05:49:33.370,2026-03-28 05:41:08.701,65070,0.0047,0.4114,0.0049,0.0816,-34
2026-03-28 05:50:13.466,2026-03-28 05:40:03.998,367,0.0052,0.4626,0.0051,0.1174,-39
2026-03-28 05:50:14.027,2026-03-28 05:40:04.579,948,0.0052,0.4626,0.0051,0.1178,-39
2026-03-28 05:50:14.589,2026-03-28 05:40:05.126,1495,0.0052,0.4639,0.0052,0.1176,-40
2026-03-28 05:50:15.146,2026-03-28 05:40:05.661,2030,0.0052,0.4646,0.0052,0.1178,-40
2026-03-28 05:50:15.723,2026-03-28 05:40:06.211,2580,0.0052,0.4672,0.0051,0.1176,-41
2026-03-28 05:50:16.299,2026-03-28 05:40:06.854,3223,0.0054,0.4680,0.0051,0.1179,-43
2026-03-28 05:50:16.859,2026-03-28 05:40:07.391,3760,0.0052,0.4676,0.0051,0.1174,-44
2026-03-28 05:50:17.438,2026-03-28 05:40:07.929,4298,0.0051,0.4661,0.0052,0.1174,-40
2026-03-28 05:50:17.999,2026-03-28 05:40:08.571,4940,0.0052,0.4684,0.0052,0.1174,-41
2026-03-28 05:50:18.559,2026-03-28 05:40:09.106,5475,0.0051,0.4689,0.0052,0.1174,-41
2026-03-28 05:50:19.122,2026-03-28 05:40:09.645,6014,0.0051,0.4708,0.0052,0.1176,-40
2026-03-28 05:50:19.682,2026-03-28 05:40:10.287,6656,0.0051,0.4706,0.0051,0.1176,-40
2026-03-28 05:50:20.261,2026-03-28 05:40:10.715,7084,0.0051,0.4706,0.0051,0.1176,-41
2026-03-28 05:50:20.839,2026-03-28 05:40:11.321,7690,0.0051,0.4721,0.0051,0.1176,-40
2026-03-28 05:50:21.414,2026-03-28 05:40:11.963,8332,0.0052,0.4717,0.0051,0.1178,-42
2026-03-28 05:50:21.992,2026-03-28 05:40:12.502,8871,0.0052,0.4731,0.0052,0.1178,-41
2026-03-28 05:50:22.548,2026-03-28 05:40:13.037,9406,0.0052,0.4714,0.0052,0.1176,-40
2026-03-28 05:50:23.108,2026-03-28 05:40:13.679,10048,0.0052,0.4725,0.0051,0.1176,-36
2026-03-28 05:50:23.663,2026-03-28 05:40:14.217,10586,0.0051,0.4710,0.0051,0.1176,-33
2026-03-28 05:50:24.223,2026-03-28 05:40:14.756,11125,0.0052,0.4723,0.0051,0.1178,-35
2026-03-28 05:50:24.795,2026-03-28 05:40:15.401,11770,0.0052,0.4710,0.0051,0.1178,-34
2026-03-28 05:50:25.362,2026-03-28 05:40:15.940,12309,0.0052,0.4731,0.0052,0.1176,-32
2026-03-28 05:50:25.937,2026-03-28 05:40:16.475,12844,0.0051,0.4721,0.0051,0.1176,-33
2026-03-28 05:50:26.496,2026-03-28 05:40:17.010,13379,0.0052,0.4710,0.0052,0.1176,-40
2026-03-28 05:50:27.106,2026-03-28 05:40:17.656,14025,0.0052,0.4727,0.0052,0.1176,-42
2026-03-28 05:50:27.664,2026-03-28 05:40:18.190,14559,0.0051,0.4727,0.0051,0.1176,-42
2026-03-28 05:50:28.223,2026-03-28 05:40:18.726,15095,0.0052,0.4721,0.0052,0.1178,-41
2026-03-28 05:50:28.783,2026-03-28 05:40:19.279,15648,0.0052,0.4723,0.0052,0.1176,-39
2026-03-28 05:50:29.341,2026-03-28 05:40:19.921,16290,0.0052,0.4734,0.0051,0.1176,-41
2026-03-28 05:50:29.903,2026-03-28 05:40:20.459,16828,0.0052,0.4725,0.0051,0.1176,-41
2026-03-28 05:50:30.524,2026-03-28 05:40:20.998,17367,0.0052,0.4734,0.0051,0.1178,-41
2026-03-28 05:50:31.087,2026-03-28 05:40:21.643,18012,0.0052,0.4717,0.0052,0.1176,-42
2026-03-28 05:50:31.643,2026-03-28 05:40:22.182,18551,0.0052,0.4729,0.0052,0.1178,-42
2026-03-28 05:50:32.204,2026-03-28 05:40:22.717,19086,0.0052,0.4738,0.0051,0.1176,-42
2026-03-28 05:50:32.781,2026-03-28 05:40:23.252,19621,0.0052,0.4733,0.0052,0.1176,-42
2026-03-28 05:50:33.342,2026-03-28 05:40:23.813,20182,0.0052,0.4731,0.0051,0.1178,-41
2026-03-28 05:50:33.882,2026-03-28 05:40:24.455,20824,0.0051,0.4751,0.0051,0.1176,-40
2026-03-28 05:50:34.476,2026-03-28 05:40:24.990,21359,0.0052,0.4744,0.0051,0.1178,-43
2026-03-28 05:50:35.036,2026-03-28 05:40:25.528,21897,0.0052,0.4753,0.0051,0.1176,-45
2026-03-28 05:50:35.593,2026-03-28 05:40:26.170,22539,0.0051,0.4753,0.0051,0.1176,-44
2026-03-28 05:50:36.153,2026-03-28 05:40:26.709,23078,0.0052,0.4736,0.0052,0.1176,-43
2026-03-28 05:50:36.711,2026-03-28 05:40:27.244,23613,0.0052,0.4744,0.0051,0.1176,-42
2026-03-28 05:50:37.336,2026-03-28 05:40:27.886,24255,0.0051,0.4753,0.0051,0.1176,-42
2026-03-28 05:50:37.880,2026-03-28 05:40:28.424,24793,0.0052,0.4749,0.0051,0.1176,-43
2026-03-28 05:50:38.440,2026-03-28 05:40:28.961,25330,0.0052,0.4772,0.0051,0.1176,-42
2026-03-28 05:50:39.003,2026-03-28 05:40:29.496,25865,0.0051,0.4759,0.0051,0.1176,-44
2026-03-28 05:50:39.561,2026-03-28 05:40:30.143,26512,0.0052,0.4753,0.0051,0.1178,-47
2026-03-28 05:50:40.119,2026-03-28 05:40:30.714,27083,0.0051,0.4778,0.0052,0.1176,-46
2026-03-28 05:50:40.741,2026-03-28 05:40:31.252,27621,0.0052,0.4761,0.0051,0.1176,-40
2026-03-28 05:50:41.303,2026-03-28 05:40:31.790,28159,0.0052,0.4768,0.0052,0.1176,-40
2026-03-28 05:50:41.877,2026-03-28 05:40:32.434,28803,0.0052,0.4774,0.0051,0.1176,-38
2026-03-28 05:50:42.391,2026-03-28 05:40:32.973,29342,0.0052,0.4762,0.0052,0.1176,-37
2026-03-28 05:50:42.965,2026-03-28 05:40:33.508,29877,0.0052,0.4779,0.0051,0.1178,-36
2026-03-28 05:50:43.525,2026-03-28 05:40:34.043,30412,0.0052,0.4776,0.0052,0.1176,-36
2026-03-28 05:50:44.149,2026-03-28 05:40:34.688,31057,0.0051,0.4781,0.0051,0.1176,-35
2026-03-28 05:50:44.707,2026-03-28 05:40:35.225,31594,0.0052,0.4791,0.0052,0.1176,-34
2026-03-28 05:50:45.256,2026-03-28 05:40:35.759,32128,0.0051,0.4807,0.0051,0.1176,-35
2026-03-28 05:50:45.830,2026-03-28 05:40:36.323,32692,0.0052,0.4772,0.0051,0.1176,-34
2026-03-28 05:50:46.392,2026-03-28 05:40:36.966,33335,0.0052,0.4796,0.0051,0.1176,-34
2026-03-28 05:50:46.952,2026-03-28 05:40:37.500,33869,0.0051,0.4783,0.0052,0.1176,-35
2026-03-28 05:50:47.513,2026-03-28 05:40:38.039,34408,0.0052,0.4789,0.0052,0.1178,-39
2026-03-28 05:50:48.092,2026-03-28 05:40:38.574,34943,0.0052,0.4791,0.0052,0.1176,-40
2026-03-28 05:50:48.649,2026-03-28 05:40:39.216,35585,0.0052,0.4789,0.0051,0.1176,-40
2026-03-28 05:50:49.210,2026-03-28 05:40:39.754,36123,0.0051,0.4779,0.0052,0.1178,-40
2026-03-28 05:50:49.772,2026-03-28 05:40:40.290,36659,0.0052,0.4787,0.0052,0.1176,-40
2026-03-28 05:50:50.394,2026-03-28 05:40:40.935,37304,0.0052,0.4815,0.0051,0.1176,-40
2026-03-28 05:50:50.955,2026-03-28 05:40:41.470,37839,0.0052,0.4794,0.0052,0.1176,-40
2026-03-28 05:50:51.514,2026-03-28 05:40:42.005,38374,0.0052,0.4781,0.0052,0.1176,-39
2026-03-28 05:50:52.088,2026-03-28 05:40:42.650,39019,0.0052,0.4793,0.0051,0.1178,-39
2026-03-28 05:50:52.617,2026-03-28 05:40:43.186,39555,0.0052,0.4798,0.0051,0.1176,-37
2026-03-28 05:50:53.211,2026-03-28 05:40:43.720,40089,0.0052,0.4815,0.0051,0.1176,-37
2026-03-28 05:50:53.771,2026-03-28 05:40:44.259,40628,0.0052,0.4811,0.0051,0.1176,-37
2026-03-28 05:50:54.330,2026-03-28 05:40:44.901,41270,0.0052,0.4789,0.0051,0.1178,-37
2026-03-28 05:50:54.902,2026-03-28 05:40:45.448,41817,0.0052,0.4811,0.0052,0.1178,-37
2026-03-28 05:50:55.466,2026-03-28 05:40:45.986,42355,0.0052,0.4811,0.0051,0.1176,-37
2026-03-28 05:50:56.028,2026-03-28 05:40:46.629,42998,0.0052,0.4813,0.0051,0.1176,-37
2026-03-28 05:50:56.588,2026-03-28 05:40:47.168,43537,0.0052,0.4815,0.0051,0.1176,-36
2026-03-28 05:50:57.161,2026-03-28 05:40:47.703,44072,0.0052,0.4815,0.0052,0.1176,-38
2026-03-28 05:50:57.720,2026-03-28 05:40:48.238,44607,0.0052,0.4813,0.0051,0.1176,-34
2026-03-28 05:50:58.297,2026-03-28 05:40:48.812,45181,0.0052,0.4804,0.0052,0.1176,-37
2026-03-28 05:50:58.891,2026-03-28 05:40:49.456,45825,0.0052,0.4813,0.0052,0.1176,-40
2026-03-28 05:50:59.481,2026-03-28 05:40:49.991,46360,0.0052,0.4817,0.0052,0.1176,-40
2026-03-28 05:51:00.025,2026-03-28 05:40:50.531,46900,0.0051,0.4830,0.0051,0.1176,-40
2026-03-28 05:51:00.635,2026-03-28 05:40:51.176,47545,0.0052,0.4819,0.0051,0.1176,-42
2026-03-28 05:51:01.195,2026-03-28 05:40:51.711,48080,0.0052,0.4819,0.0051,0.1176,-40
2026-03-28 05:51:01.713,2026-03-28 05:40:52.251,48620,0.0052,0.4817,0.0051,0.1176,-41
2026-03-28 05:51:02.287,2026-03-28 05:40:52.786,49155,0.0052,0.4809,0.0052,0.1176,-40
2026-03-28 05:51:02.848,2026-03-28 05:40:53.428,49797,0.0054,0.4813,0.0052,0.1176,-41
2026-03-28 05:51:03.421,2026-03-28 05:40:53.966,50335,0.0052,0.4817,0.0051,0.1176,-36
2026-03-28 05:51:03.997,2026-03-28 05:40:54.502,50871,0.0052,0.4813,0.0051,0.1176,-34
2026-03-28 05:51:04.558,2026-03-28 05:40:55.147,51516,0.0052,0.4813,0.0051,0.1176,-37
2026-03-28 05:51:05.134,2026-03-28 05:40:55.682,52051,0.0052,0.4798,0.0051,0.1176,-39
2026-03-28 05:51:05.712,2026-03-28 05:40:56.217,52586,0.0052,0.4794,0.0052,0.1176,-38
2026-03-28 05:51:06.285,2026-03-28 05:40:56.770,53139,0.0052,0.4813,0.0051,0.1176,-35
2026-03-28 05:51:06.843,2026-03-28 05:40:57.415,53784,0.0052,0.4807,0.0052,0.1176,-42
2026-03-28 05:51:07.386,2026-03-28 05:40:57.951,54320,0.0052,0.4813,0.0051,0.1176,-37
2026-03-28 05:51:07.959,2026-03-28 05:40:58.498,54867,0.0051,0.4826,0.0051,0.1176,-41
2026-03-28 05:51:08.517,2026-03-28 05:40:59.033,55402,0.0051,0.4832,0.0052,0.1176,-41
2026-03-28 05:51:09.092,2026-03-28 05:40:59.677,56046,0.0052,0.4819,0.0051,0.1178,-43
2026-03-28 05:51:09.712,2026-03-28 05:41:00.216,56585,0.0052,0.4817,0.0052,0.1176,-43
2026-03-28 05:51:10.272,2026-03-28 05:41:00.751,57120,0.0052,0.4807,0.0052,0.1176,-41
2026-03-28 05:51:10.820,2026-03-28 05:41:01.286,57655,0.0052,0.4821,0.0051,0.1174,-41
2026-03-28 05:51:11.378,2026-03-28 05:41:01.890,58259,0.0052,0.4819,0.0051,0.1176,-41
2026-03-28 05:51:11.958,2026-03-28 05:41:02.532,58901,0.0052,0.4802,0.0052,0.1176,-41
2026-03-28 05:51:12.519,2026-03-28 05:41:03.070,59439,0.0052,0.4796,0.0052,0.1176,-41
2026-03-28 05:51:13.081,2026-03-28 05:41:03.606,59975,0.0052,0.4813,0.0051,0.1176,-41
2026-03-28 05:51:13.640,2026-03-28 05:41:04.140,60509,0.0052,0.4817,0.0052,0.1174,-38
2026-03-28 05:51:14.194,2026-03-28 05:41:04.786,61155,0.0051,0.4815,0.0051,0.1178,-39
2026-03-28 05:51:14.788,2026-03-28 05:41:05.321,61690,0.0052,0.4824,0.0052,0.1174,-39
2026-03-28 05:51:15.376,2026-03-28 05:41:05.856,62225,0.0052,0.4836,0.0051,0.1176,-37
2026-03-28 05:51:15.921,2026-03-28 05:41:06.502,62871,0.0052,0.4817,0.0051,0.1176,-38
2026-03-28 05:51:16.498,2026-03-28 05:41:07.036,63405,0.0052,0.4830,0.0052,0.1176,-38
2026-03-28 05:51:17.088,2026-03-28 05:41:07.572,63941,0.0052,0.4817,0.0052,0.1174,-37
2026-03-28 05:51:17.634,2026-03-28 05:41:08.217,64586,0.0052,0.4832,0.0052,0.1176,-37
2026-03-28 05:51:18.191,2026-03-28 05:41:08.752,65121,0.0051,0.4838,0.0052,0.1178,-36
2026-03-28 05:51:18.753,2026-03-28 05:41:09.290,65659,0.0051,0.4815,0.0051,0.1174,-36
2026-03-28 05:51:19.315,2026-03-28 05:41:09.826,66195,0.0052,0.4811,0.0052,0.1176,-35
2026-03-28 05:51:19.892,2026-03-28 05:41:10.468,66837,0.0051,0.4819,0.0052,0.1176,-40
2026-03-28 05:51:20.450,2026-03-28 05:41:11.006,67375,0.0052,0.4819,0.0051,0.1176,-39
2026-03-28 05:51:21.011,2026-03-28 05:41:11.543,67912,0.0052,0.4826,0.0052,0.1176,-38
2026-03-28 05:51:21.635,2026-03-28 05:41:12.185,68554,0.0052,0.4813,0.0052,0.1176,-39
2026-03-28 05:51:22.194,2026-03-28 05:41:12.724,69093,0.0052,0.4823,0.0052,0.1176,-39
2026-03-28 05:51:22.738,2026-03-28 05:41:13.258,69627,0.0052,0.4813,0.0052,0.1176,-39
2026-03-28 05:51:23.315,2026-03-28 05:41:13.794,70163,0.0052,0.4817,0.0052,0.1176,-38
2026-03-28 05:51:23.890,2026-03-28 05:41:14.462,70831,0.0052,0.4817,0.0051,0.1174,-40
2026-03-28 05:51:24.449,2026-03-28 05:41:14.996,71365,0.0052,0.4813,0.0052,0.1176,-36
2026-03-28 05:51:25.009,2026-03-28 05:41:15.535,71904,0.0052,0.4819,0.0052,0.1176,-37
2026-03-28 05:51:25.569,2026-03-28 05:41:16.070,72439,0.0052,0.4815,0.0052,0.1178,-36
2026-03-28 05:51:26.145,2026-03-28 05:41:16.712,73081,0.0052,0.4817,0.0052,0.1176,-35
2026-03-28 05:51:26.708,2026-03-28 05:41:17.250,73619,0.0051,0.4815,0.0051,0.1176,-37
2026-03-28 05:51:27.285,2026-03-28 05:41:17.786,74155,0.0051,0.4839,0.0051,0.1176,-37
2026-03-28 05:51:27.846,2026-03-28 05:41:18.428,74797,0.0052,0.4824,0.0052,0.1176,-39
2026-03-28 05:51:28.423,2026-03-28 05:41:18.966,75335,0.0052,0.4852,0.0051,0.1176,-39
2026-03-28 05:51:28.988,2026-03-28 05:41:19.501,75870,0.0052,0.4826,0.0052,0.1176,-40
2026-03-28 05:51:29.591,2026-03-28 05:41:20.143,76512,0.0052,0.4826,0.0051,0.1176,-39
2026-03-28 05:51:30.288,2026-03-28 05:41:20.682,77051,0.0052,0.4824,0.0052,0.1174,-40
2026-03-28 05:51:30.738,2026-03-28 05:41:21.216,77585,0.0052,0.4838,0.0051,0.1176,-40
2026-03-28 05:51:31.251,2026-03-28 05:41:21.752,78121,0.0052,0.4826,0.0051,0.1176,-40
2026-03-28 05:51:31.814,2026-03-28 05:41:22.397,78766,0.0051,0.4836,0.0052,0.1176,-41
2026-03-28 05:51:32.388,2026-03-28 05:41:22.932,79301,0.0052,0.4813,0.0051,0.1176,-41
2026-03-28 05:51:32.964,2026-03-28 05:41:23.490,79859,0.0052,0.4828,0.0052,0.1174,-40
2026-03-28 05:51:33.526,2026-03-28 05:41:24.027,80396,0.0052,0.4824,0.0052,0.1176,-40
2026-03-28 05:51:34.101,2026-03-28 05:41:24.681,81050,0.0052,0.4834,0.0051,0.1176,-41
2026-03-28 05:51:34.661,2026-03-28 05:41:25.219,81588,0.0052,0.4811,0.0051,0.1176,-41
2026-03-28 05:51:35.280,2026-03-28 05:41:25.754,82123,0.0052,0.4832,0.0052,0.1176,-39
2026-03-28 05:51:35.806,2026-03-28 05:41:26.396,82765,0.0051,0.4830,0.0052,0.1176,-41
2026-03-28 05:51:36.415,2026-03-28 05:41:26.957,83326,0.0052,0.4841,0.0051,0.1176,-41
2026-03-28 05:51:36.972,2026-03-28 05:41:27.492,83861,0.0052,0.4843,0.0052,0.1176,-42
2026-03-28 05:51:37.499,2026-03-28 05:41:28.027,84396,0.0052,0.4830,0.0051,0.1176,-40
2026-03-28 05:51:38.062,2026-03-28 05:41:28.565,84934,0.0052,0.4834,0.0052,0.1178,-40
2026-03-28 05:51:38.685,2026-03-28 05:41:29.207,85576,0.0052,0.4830,0.0051,0.1176,-37
